expurg	cleanse, purify; exculpate;
exsati	satisfy, satiate; glut;
exsatur	satisfy, sate, glut;
exscre	cough out/up;
exsec	cut out/off; remove/make (hole) by cutting; cut, make cut in; castrate;
exsert	stretch out; uncover;
exsicc	dry up; empty (vessel);
exsic	cut out/off; remove/make (hole) by cutting; cut, make cut in; castrate;
exspect	lookout for, await; expect, anticipate, hope for;
exspir	breathe out, exhale; expire; cease, die;
exspoli	pillage, rob, plunder;
exstern	terrify greatly, frighten; madden;
exstimul	goad; stimulate;
exstirp	root out, extirpate; pull/pluck out/up by roots; eradicate root and branch;
exst	stand forth/out; exist; be extant/visible; be on record;
exsud	exude; sweat out;
exsuffl	blow at/upon; blow away;
exsufl	blow at/upon; blow away; (exsufflo with 1 f - Whitaker);
exsul	be exile, live in exile; be banished; be a stranger;
exsult	rejoice; boast; exalt; jump about, let oneself go;
exsuper	excel; overtop; surpass; overpower;
exsurd	deafen; make dull or blunt (taste);
exsuscit	awaken; kindle; stir up, excite;
extenter	cut open;
extenu	make thin; diminish;
extermin	banish, expel; dismiss;
extern	terrify greatly, frighten; madden;
extimul	goad; stimulate;
ext	stand out or forth, project be visible, exist, be on record;
extric	disentangle, extricate, free;
exturb	drive away, put away a wife;
exuber	surge or gush up; be abundant, be fruitful;
exud	exude; sweat out;
exul	be exile, live in exile; be banished; be a stranger;
exult	jump about; let oneself go; exult;
exulul	invoke with howls;
exund	gush forth; overflow with;
exuper	excel; overtop; surpass; overpower;
factit	do frequently, practice;
falsific	falsify;
fals	falsify;
fan	dedicate; consecrate;
fascin	cast a spell on, bewitch;
fastig	make pointed; slope to point; exalt to high;
fastig	|exhaust; intoxicate;
fatig	weary, tire, fatigue; harass; importune; overcome;
febricit	have fever, be feverish, be ill of a fever;
fecund	make fertile/fruitful;
fefell	be failed(by); be disappointed(with);
fellat	suck (milk) (from); fellate, practice fellatio; (active participant);
fellic	suck (milk) (from); fellate, practice fellatio; (active participant);
fellit	suck (milk) (from); fellate, practice fellatio; (active participant);
fell	suck (milk) (from); fellate, practice fellatio; (active participant);
fel	suck (milk) (from); fellate, practice fellatio; (active participant);
feoff	enfeoff, infeft (Scot.); invest with fief; put in legal possession;
ferit	strike, deal blows; fight;
ferment	leaven; cause fermentation in; aerate (soil);
ferrumin	cement, solder; glue; bind;
ferumin	cement, solder; glue; bind;
festin	hasten, hurry;
fetific	breed/spawn; hatch/bring forth offspring/young;
fet	breed/spawn; hatch/bring forth offspring/young; impregnate, make fruitful (L+S);
fibul	join; bond; knit together; fasten; buckle up/together;unfasten; unbuckle;
figur	form, fashion, shape;
firm	strengthen, harden; support; declare; prove, confirm, establish;
flagell	flog, whip, lash, scourge; strike repeatedly; thresh/flail (grain); whip up;
flagit	demand urgently; require; entreat, solicit, press, dun, importune;
flagr	be on fire; blaze, flame, burn; be inflamed/excited;
flammiger	flame; blaze;
flammiger	flame; blaze;
flamm	inflame, set on fire; excite;
fl	breathe; blow;
fluit	float; flow; waver;
focill	warm up, refresh by warmth;
focil	revive, restore to health/consciousness; keep alive; cherish, tend, foster;
fodic	dig, jog; [w/latus => dig in the ribs];
foeder	seal; ratify (an agreement); establish by treaty/league (L+S);
foed	defile; pollute; soil, stain, make filthy/unclean; contaminate; corrupt;
foed	|disgrace/dishonor; bring shame, discredit; sully/besmirch (person/reputation);
foed	||disfigure, mar, spoil appearance/brightness/clearness/purity of; darken, dim;
foed	|||make (punishment) horrible/barbarous; mangle/hack/mutilate, ravage (land);
foetific	breed/spawn; hatch/bring forth offspring/young;
foet	breed/spawn; hatch/bring forth offspring/young; impregnate, make fruitful (L+S);
formid	dread, fear, be afraid of; be afraid for (the safety of) (w/DAT);
form	form, shape, fashion, model;
fortific	strengthen, fortify, make strong;
fortun	make happy, bless, prosper;
fragr	smell strongly;
fraud	cheat/defraud/swindle; deprive deceitfully; baffle, make ineffectual; dishonor;
fraud	|embezzle, take (money) dishonestly, steal; violate; evade/trick intent of law;
fren	brake, curb, restrain, check;
frequent	frequent; repeat often; haunt; throng; crowd; celebrate;
fric	rub, chafe;
fri	rub; crumble;
frix	thoroughly roast;
from	throw up;
fructifer	bear fruit; (Vulgate 4 Ezra 16:25/26);
fructific	sprout, produce new growth (plants); bear (new) fruit (L+S); increase (Douay);
fuc	color; paint; dye;
fug	put to flight, rout; chase away; drive into exile;
fulgur	glitter/flash/shine brightly, gleam; light up; (IMPERS) it lightens;
fulmin	lighten; cause lightning to strike; strike like lightning;
fumific	smoke (a cigar);
fumig	smoke (kitchen);
fumig	smoke, fumigate; treat with/subject to smoke; produce smoke (L+S); steam;
fum	smoke, steam, fume, reek;
fund	establish, found, begin; lay the bottom, lay a foundation; confirm;
funer	bury solemnly, inter with the funeral rites;
funest	pollute by murder;
furcill	support;
furi	madden, enrage;
fusc	darken, blacken, make dark; (INTRANS) become dark;
gale	cover with a helmet;
gargariss	gargle;
gargariz	gargle;
gel	cause to freeze; (pass.) be frozen, be chilled;
gemin	double; repeat; double the force of; pair (with);
gemm	bud, come into bud, put out buds;
gener	beget, father, produce, procreate; spring/descend from (PASSIVE);
germin	sprout forth;
gestit	carry often; wear often;
gest	bear, carry; wear;
glaci	freeze;
glomer	collect, amass, assemble; form into a ball;
glorific	glorify; magnify, honor, worship (Def); exalt in thought/speech; uplift;
glutin	glue; B:join (espec. wounds);
graeciss	imitate the Greeks;
grandin	it hails;
gravit	revolve;
greg	gather, assemble;
gubern	steer, drive, pilot, direct, manage, conduct, guide, control, govern;
gust	taste, sip; have some experience of; enjoy;
gyps	cover with gypsum;
gyr	go around/about (thing); turn/wheel around/in a circle;
habilit	enable; make suitable;
habit	inhabit, dwell; live, stay;
habitu	habituate, bring into condition/habit (body); (PASS) be conditioned/in habit;
haesit	stick hesitate, be undecided; be stuck;
halit	breathe;
hal	emit (vapor, etc); be fragrant;
hebet	blunt, deaden, make dull/faint/dim/torpid/inactive (light/plant/senses), weaken;
heredit	inherit;
hibern	spend the winter; be in winter quarters;
hiem	winter, pass the winter, keep winter quarters; be wintry/frozen/stormy;
hilar	cheer, gladden; give cheerful appearance to;
hi	be wide open, gape; be greedy for; be open-mouthed (with astonishment, etc);
hisc	(begin to) open, gape; open the mouth to speak;
honorific	honor; do honor to; confer honor;
honor	respect, honor;
horripil	become bristly/hairy; be shaggy (L+S); shudder/shake (Sou); pierce (Douay);
human	make human; (in PASSIVE of the incarnation of Christ);
humect	moisten;
humili	humble; abase; humiliate (Def);
hum	inter, bury;
hymniz	sing hymns; worship in song;
hypnotiz	hypnotize;
hypothec	mortgage;
identific	identify;
idololatri	worship an idol;
ignor	not know; be unfamiliar with; disregard; ignore; be ignorant of;
illabor	work (at); (w/DAT);
illaque	take in a snare; ensnare, entangle;
illatebr	hide in a corner;
illatr	bark;
illect	entice, attract, allure;
illig	bind, fasten, tie up;
illumin	illuminate; color;
illumin	illuminate, give light to; light up; reveal/throw light on; brighten (w/color);
illustr	illuminate, light up; give glory; embellish; make clear, elucidate; enlighten;
immigr	move (into);
immol	sacrifice, offer (victim) in sacrifice; sprinkle with sacred meal; immolate;
immortalific	immortalize;
immurmur	murmur, mutter (at or to);
immut	change, alter, transform;
imperit	command, govern;
imper	order, command, levy; rule (over) (w/DAT);
impetr	obtain/procure (by asking/request/entreaty); succeed/achieve/be granted; obtain;
impingu	fatten, make fat/sleek; become fat/thick; anoint (with oil) (Douay);
impi	render impervious; stain with sin;
implacit	implead; be pleaded against;
implan	deceive, delude; lead astray;
implant	implant; put in; add; plant; establish;
implic	implicate; involve/engage/entangle/embroil; interweave/fold/twine w/itself;
implic	|entwine/enfold/envelop/encircle; wrap up inside; embrace; enclose; hem in;
implic	||interweave/interlace/intertwine; clasp/grasp (L+S); unite/join/mix;
implic	|||perplex/confuse/confound/complicate; take hold (disease);
implic	||||(PASS) be intimately associated/connected/related/bound; be a tangle/maze;
implic	implicate; involve/engage/entangle/embroil; interweave/fold/twine w/itself;
implic	|entwine/enfold/envelop/encircle; wrap up inside; embrace; enclose; hem in;
implic	||interweave/interlace/intertwine; clasp/grasp (L+S); unite/join/mix;
implic	|||perplex/confuse/confound/complicate; take hold (disease);
implic	||||(PASS) be intimately associated/connected/related/bound; be a tangle/maze;
implor	appeal to, invoke; beg, beseech, implore; ask for help/favor/protection;
import	bring in, convey; import; bring about, cause;
impraegn	impregnate; make pregnant;
imprison	imprison;
improb	disapprove of, express disapproval of, condemn; reject;
improper	blame (person); reproach (with), taunt, upbraid (L+S);
improper	hasten into, enter hastily;
impugn	fight against, attack, assail;
imput	charge, enter as debt/credit; take into account; impute, ascribe; lay to charge;
imput	|claim credit/recompense for; make a favor a cause for obligation;
inaedific	build (in a place); wall up;
inaequ	make equal; make level; make even (L_S);
inaestu	rage;
inalb	whiten; brighten;
inamaric	embitter;
inambul	walk up and down;
inargent	overlay with silver;
inar	plow in; cultivate;
inaugur	take omens by the flight of birds; consecrate by augury;
inaur	gild, make rich;
incant	sing; say over; consecrate with spells;
incapacit	bridle; put a halter on; halter, muzzle (L+S); fetter, entangle; make ass of;
incarcer	imprison, incarcerate, confine, shut up in prison, jail;
incardin	incardinate; become member of diocese (clergy); raise to cardinal;
incarn	make incarnate, make into flesh; (PASS) be made flesh, become incarnate;
incar	make incarnate, make into flesh; (PASS) be made flesh, become incarnate;
incens	burn incense;
incept	begin; undertake; attempt;
incer	smear over; E:attach wax tablet to;
incert	render uncertain;
incest	pollute, defile;
incho	begin/start (work); set going, establish; draft/sketch/outline; enter upon;
incil	blame, scold;
inciner	burn to ashes;
incit	enrage; urge on; inspire; arouse;
inclamit	abuse; scold;
inclam	cry out (to), call upon; abuse, revile;
inclin	bend; lower; incline; decay; grow worse; set (of the sun); deject;
incoh	begin/start (work); set going, establish; draft/sketch/outline; enter upon;
incol	live, dwell/reside (in); inhabit; sojourn;
incommod	inconvenience, obstruct, hinder; be inconvenient/troublesome, cause difficulty;
inconcili	win over by trickery; embarrass;
incrass	fatten; make thick/stout;
increpit	chide, utter (noisy) reproaches at;
increp	rattle, snap, clash, roar, twang, make noise; (alarm/danger); strike noisily;
increp	rebuke, chide, reprove; protest at/indignantly, complain loudly/scornfully;
increp	rattle, snap, clash, roar, twang, make noise; (alarm/danger); strike noisily;
increp	rebuke, chide, reprove; protest at/indignantly, complain loudly/scornfully;
incrust	cover (with a layer), coat, line, daub; give an ornamental layer to, encrust;
incubit	lie upon; brood;
incub	brood; (rare alt. perf/vpar for incubo);
incub	lie in or on (w/DAT); sit upon; brood over; keep a jealous watch (over);
inculc	force upon, impress, drive home;
incumber	encumber;
incumbr	obstruct; block;
incursit	rush upon; attack;
incurs	strike/run/dash against, attack; make raids upon;
incurv	make crooked or bent; cause to bend down;
incus	accuse, blame, criticize, condemn;
indag	track down, hunt out; search out, try to find/procure by seeking; investigate;
indecor	disgrace;
indic	point out, show, indicate, expose, betray, reveal; inform against, accuse;
indubit	have misgivings (about);
indur	make hard;
induti	grant stay; E:clothe in monk's habit;
inebri	intoxicate, make drunk; saturate/drench (with any liquid);
inequit	ride upon; ride over;
inerr	wander; ramble;
inesc	entice; fill with food;
infam	bring into disrepute; defame;
infatu	make a fool of;
infelicit	make unhappy;
infelic	make unhappy;
infens	treat in a hostile manner;
infest	vex (w/attacks), harass, molest; make unsafe, disturb; infest; damage, impair;
infim	bring down to the lowest level; weaken, enfeeble; refute, invalidate, annul;
infirm	weaken; diminish; annul; (PASS) be ill (Bee);
inflamm	set on fire, inflame, kindle; excite;
infl	blow into/upon; puff out;
inform	shape, form; fashion; form an idea of;
infren	bridle;
infric	rub in;
infrigid	chill; cool;
infri	rub into; strew upon;
inful	invest/vest with mitre/episcopal insignia; put on vestments; adorn w/halo;
infusc	darken; corrupt;
ingemin	redouble; increase in intensity;
ingener	implant;
ingenicul	kneel;
ingrav	aggravate, make worse, weigh down, oppress, molest;
ingurgit	pour in liquid in a flood; engulf/plunge in; immerse in (activity); glut/gorge;
inhabilit	disqualify; incapacitate;
inhabit	dwell in, inhabit, occupy; wear (garments) (L+S);
inhaeredit	appoint an heir;
inhaered	appoint an heir;
inhal	breathe; breathe on;
inheredit	appoint an heir;
inhered	appoint an heir;
inhi	gape, be open mouthed with astonishment; covet, desire;
inhonest	disgrace;
inhonor	dishonor;
inimic	make enemies;
initi	initiate (into); admit (to) with introductory rites;
inject	apply; lay on;
injur	not to swear;
inlabor	work (at); (w/DAT);
inlag	inlaw; return to law from outlawry; reverse outlawry of person;
inlumin	illuminate, give light to; light up; reveal/throw light on; brighten (w/color);
inlustr	illuminate, light up; give glory; embellish; make clear, elucidate; enlighten;
innat	swim (in or on); swim (into); float upon;
inn	swim or float (in or on); sail (on);
innoc	harrow in;
innov	alter, make a innovation in; renew, restore; return to a thing (L+S);
inpetr	obtain/procure (by asking/request/entreaty); succeed/achieve/be granted; obtain;
inpingu	fatten, make fat/sleek; become fat/thick; anoint (with oil) (Douay);
inplan	deceive, delude; lead astray;
inplic	implicate; involve/engage/entangle/embroil; interweave/fold/twine w/itself;
inplic	|entwine/enfold/envelop/encircle; wrap up inside; embrace; enclose; hem in;
inplic	||interweave/interlace/intertwine; clasp/grasp (L+S); unite/join/mix;
inplic	|||perplex/confuse/confound/complicate; take hold (disease);
inplic	||||(PASS) be intimately associated/connected/related/bound; be a tangle/maze;
inplic	implicate; involve/engage/entangle/embroil; interweave/fold/twine w/itself;
inplic	|entwine/enfold/envelop/encircle; wrap up inside; embrace; enclose; hem in;
inplic	||interweave/interlace/intertwine; clasp/grasp (L+S); unite/join/mix;
inplic	|||perplex/confuse/confound/complicate; take hold (disease);
inplic	||||(PASS) be intimately associated/connected/related/bound; be a tangle/maze;
inprob	disapprove of, express disapproval of, condemn; reject;
inproper	blame (person); reproach (with), taunt, upbraid (L+S);
inproper	hasten into, enter hastily;
inquiet	disturb, trouble, molest, harass; press legal claim against; fidget, twiddle;
inquin	daub; stain, pollute; soil; smear;
inrig	water/irrigate; inundate/flood; refresh; wet/moisten; diffuse, shed (sensation);
inrog	impose/inflict (penalty/burden); demand/propose/call for (penalties/fines);
inrum	force receptive male oral sex; treat in a shameful manner; abuse; defile;
insec	cut/incise; make incision in; make by cutting; cut into/up (L+S); dissect;
insec	tell; tell of; relate (L+S); declare; pursue the narration;
insert	thrust in, introduce;
inserv	attend to; observe attentively;
insibil	hiss; whistle;
insimul	accuse, charge; allege;
insinu	push in, work in, creep in, insinuate;
insip	throw in;
insit	graft;
insol	place in the sun;
inson	make a loud noise; sound; resound;
inspect	look at, observe; look on, watch;
inspic	sharpen to a point;
inspir	inspire; excite, inflame; instill, implant; breathe into; blow upon/into;
instaur	renew, repeat, restore;
instig	urge on; incite, rouse;
instill	pour in drop by drop, drop in;
instimul	goad on;
inst	pursue, threaten; approach, press hard; be close to (w/DAT); stand in/on;
insud	sweat/perspire; sweat on (w/DAT); sweat at (task);
insuffl	blow/breathe in, insufflate; (w/breath of life);
insufl	blow/breathe in, insufflate; (w/breath of life);
insult	leap/jump/spring (in/on); dance/trample (on); enter with a leap;
insult	|insult; behave insultingly, mock/scoff/jeer (at); assault/attack (Latham);
insup	throw in;
insusurr	insinuate; suggest; whisper;
integr	renew; refresh; integrate (Cal);
intent	point (at); point (weapons, etc) in a threatening manner, threaten;
intercal	insert (day or month) in the calendar, intercalate; postpone;
intercurs	run in between;
interequit	ride among or between;
interme	go between; flow through;
interpell	interrupt, break in on; interpose an objection; disturb, hinder, obstruct;
interpol	furbish, vamp up; falsify;
interrog	ask, question, interrogate, examine; indict; go to law with, sue;
interspir	fetch breath; admit air;
intervall	take at intervals;
intervol	fly between; fly among;
inthroniz	enthrone;
intim	tell, tell about, relate, narrate, recount, describe;
intitul	entitle, give a name to;
inton	thunder;
inton	thunder;
intric	entangle; embarrass;
intr	enter; go into, penetrate; reach;
inumbr	cast a shadow;
inund	overflow, inundate, flood; swarm;
investig	investigate; search out/after/for; track down; find (by following game trail);
inveter	make old, give age to; grow old; become rooted;
invict	excite, exasperate, irritate;
invigil	stay awake (over); watch (over) diligently;
invit	invite, summon; challenge, incite; encourage; attract, allure, entice;
invoc	call upon, invoke; pray for;
involg	make known; publish abroad;
invol	fly into or at, rush upon; seize on;
invulg	make known; publish abroad;
ir	get/be/become angry; fly into a rage; be angry at (with DAT); feel resentment;
irradi	beam forth;
irrig	water/irrigate; inundate/flood; refresh; wet/moisten; diffuse, shed (sensation);
irrim	force receptive male oral sex; treat in shameful manner; abuse; defile; (rude);
irrit	excite; exasperate, provoke, aggravate, annoy, irritate;
irrog	impose/inflict (penalty/burden); demand/propose/call for (penalties/fines);
irror	wet with dew; besprinkle, water; rain on;
irrotul	enroll;
irrum	force receptive male oral sex; treat in shameful manner; abuse; defile; (rude);
iter	do a second time; repeat; renew, revise;
itiner	travel; go on eyre/judge's circuit;
jactit	mention; bandy; (Col);
jact	throw away, throw out, throw, jerk about; disturb; boast, discuss;
jejun	fast; abstain form;
jent	breakfast;
jocund	please, delight; feel delighted; take delight;
jubil	shout/sing out/joyfully, rejoice; invoke with/let out shouts/whoops, halloo;
jucund	please, delight; feel delighted; take delight;
Judaiz	live in the Jewish manner; keep the law, keep kosher?;
judic	judge, give judgment; sentence; conclude, decide; declare, appraise;
jug	marry; join (to);
jugul	kill by slitting the throat; butcher, kill, murder, slay; cut the throat;
jureiur	swear an oath;
jurg	quarrel, scold;
jur	swear; call to witness; vow obedience to; [jus jurandum => oath]; conspire;
justic	justify; L:bring to justice;
justific	act justly towards, do justice to; justify/make just; forgive/pardon; vindicate;
juv	it pleases/delights; it is enjoyable; it is helpful;
juv	help, assist, aid, support, serve, further; please, delight, gratify;
kal	announce, proclaim; summon, convoke, call forth/together;
labefact	shake; cause to waver; make unsteady, loosen; undermine;
lab	totter, be ready to fall; begin to sink; give way; waver, decline, sink; err;
labor	work, labor; produce, take pains; be troubled/sick/oppressed, be in distress;
lacer	mangle; slander, torment, harass; waste; destroy; cut;
lact	entice, lead on, induce; wheedle, cajole, dupe;
lacun	panel, work in panels, do paneling;
laetific	fertilize, enrich, make fruitful (land); delight, cheer, gladden, rejoice;
laicis	laicize; make lay, reduce to lay state; secularize, make (office) lay tenable;
lancin	tear in/to pieces, rend (apart), mangle;
lani	tear, mangle, mutilate, pull to pieces;
lapid	throw stones at; stone; [lapidat => it rains stones];
laps	slip, Nose one's footing;
larg	enlarge;
larv	bewitch; enchant;
lassesc	become tired, grow weary;
lass	tire, weary, exhaust, wear out;
latiniz	translate into Latin;
latin	translate into Latin;
latit	keep hiding oneself, remain in hiding, be hidden; lie low; lurk;
latr	bark, bark at;
laud	recommend; praise, approve, extol; call upon, name; deliver eulogy on;
lav	wash, bathe; soak;
lav	wash, bathe; soak;
lav	wash, bathe; soak;
lax	loosen, slaken, relax, weaken; expand, open up, extend;
lectit	read repeatedly; be in the habit of reading;
legitim	legitimize;
leg	bequeath, will; entrust, send as an envoy, choose as a deputy;
lent	bend under strain;
let	kill;
levific	smooth, make smooth; [w/linguam => deal decietfully w/tongue = lie/smooth talk];
levig	lighten; relieve;
levig	smooth, make smooth, smooth out, remove roughness; pulverize; make small (L+S);
lev	lift/raise/hold up; support; erect, set up; lift off, remove (load); comfort;
lev	|undo, take off; release, rid; free from (worry/expense); refresh/restore;
lev	||lighten, lessen, relieve; reduce in force/potency; bring down (cost/prices);
lev	|||alleviate (condition); make smooth, polish; free from hair, depilate;
liber	free; acquit, absolve; manumit; liberate, release;
libert	liberate; E:exempt;
lib	nibble, sip; pour in offering/a libation; impair; graze, touch, skim (over);
libr	balance,swing; hurl;
licenti	authorize, permit; dismiss;
lig	bind, tie, fasten; unite;
limin	illuminate, light up;
limit	bound; limit (Nelson);
lim	file; polish; file down; detract gradually from;
liqu	melt; strain;
litig	quarrel; go to law;
lit	obtain/give favorable omens from sacrifice; make (acceptable) offering (to);
loc	place, put, station; arrange; contract (for); farm out (taxes) on contract;
locuplet	enrich;
longinqu	put far off, remove to a distance; put far away from (Souter);
lucid	elucidate;
lucubr	work by lamp-light, burn the midnight oil; make or produce at night;
lumin	illuminate, give light to; light up; reveal/throw light on; brighten (w/color);
lun	make crescent-shaped, curve;
lusit	amuse oneself; play (often); play sport (Erasmus);
lutit	bedaub; bring into contempt;
lux	sprain (limb), dislocate; displace, force out of position; put out of joint;
lymph	derange, drive crazy; (PASS) be in state of frenzy;
macer	make wet/soft, soak/steep/bathe; soften; wear down, exhaust; worry, annoy/vex;
mact	magnify, honor; sacrifice; slaughter, destroy;
macul	spot; pollute; dishonor, taint;
maestific	grieve, make sad/sorrowful, sadden;
maest	grieve, make sad; afflict (L+S);
magnetiz	magnetize;
magnific	prize, esteem greatly; praise, extol;
magnufic	prize, esteem greatly; praise, extol;
mancip	transfer, sell; surrender;
mand	entrust, commit to one's charge, deliver over; commission; order, command;
manic	come in the morning; rise/set out in the morning (Souter);
manifest	make visible/clearer/evident/plain; reveal, make known; disclose; clarify;
man	flow, pour; be shed; be wet; spring;
mansit	spend the night, stay;
mansuet	tame; make tame; subdue, soften (Souter); become subdued; restrain (Vulgate);
manufest	make visible/clearer/evident/plain; reveal, make known; disclose; clarify;
margin	provide with borders;
marit	marry, give in marriage;
marl	apply clay; add marl to the soil;
mastig	whip; scourge;
matur	ripen, hurry, make haste to, hasten;
maum	meow;
medi	halve, divide in the middle; be in the middle;
melior	improve; make better;
mell	make honey; collect honey;
memor	remember; be mindful of (w/GEN/ACC); mention/recount/relate, remind/speak of;
menstru	menstruate, have period; have monthly term;
menstru	pollute; defile;
mensur	measure; estimate;
me	go along, pass, travel;
meridi	take a siesta;
mers	dip (in), immerse; overwhelm, drown;
mic	vibrate, quiver, twinkle; tremble, throb; beat (pulse); dart, flash, glitter;
migr	transport; move; change residence/condition; go away; depart; remove;
milit	serve as soldier, perform military service, serve in the army; wage/make war;
ministr	attend (to), serve, furnish; supply;
minor	reduce, make less;
mi	make water, urinate;
mirific	exalt, magnify, make wonderful;
missit	send repeatedly;
mitig	soften; lighten, alleviate; soothe; civilize;
mobilit	set in motion;
modific	limit; control; observe due measure;
moestific	grieve, make sad/sorrowful, sadden;
moest	grieve, make sad; afflict (L+S);
molest	disturb, vex, annoy, worry, trouble;
molt	punish, fine; extract as forfeit; sentence to pay;
monet	coin; mint;
monstr	show; point out, reveal; advise, teach;
mortific	kill; destroy; mortify, subdue, reduce to weakness;
mot	set in motion, shake, stir, etc;
mulc	beat up, thrash, cudgel; worst, treat roughly;
mulct	punish, fine; extract as forfeit; sentence to pay;
multiplic	multiply; repeat; increase (number/quantity/extent); have/use on many occasions;
mult	punish, fine; extract as forfeit; sentence to pay;
mund	clean, cleanse, make clean/tidy; (eccl. - ceremonially/spiritually);
murmur	hum, murmur, mutter; roar;
mussit	mutter/whisper, talk in subdued tones; keep quiet/say nothing (about);
muss	mutter/whisper (discontently); hum (bee); keep quiet (about); hem/haw; hesitate;
mutil	maim, mutilate; lop/cut/chop off, crop; cut short;
mut	move, change, shift, alter, exchange, substitute (for); modify;
narr	tell, tell about, relate, narrate, recount, describe;
nart	ski;
nat	swim; float;
natur	produce naturally;
naufrag	be shipwrecked;
nause	be sea-sick; feel sick;
nausi	be sea-sick; feel sick;
navig	sail; navigate;
nav	do with zeal; [operam navare => do one's best];
necess	render/make necessary;
nec	kill/murder; put to death; suppress, destroy; kill (plant); quench/drown (fire);
nec	kill/murder; put to death; suppress, destroy; kill (plant); quench/drown (fire);
negit	deny or refuse repeatedly;
neg	deny, refuse; say ... not;
neutraliz	neutralize;
nict	blink;
nidific	build a nest;
nigr	be black; make black;
n	swim, float;
nobilit	make known/noted/renown; render famous/notorious; ennoble; make more majestic;
nod	tie in a knot/knots;
nominit	name, term;
nomin	name, call;
noscit	recognize; be acquainted with;
not	observe; record; brand; write, inscribe;
novell	plant nurseries;
nov	make new, renovate; renew, refresh, change;
nud	lay bare, strip; leave unprotected;
numer	count, add up, reckon/compute; consider; relate; number/enumerate, catalog; pay;
nunci	announce/report/bring word/give warning; convey/deliver/relate message/greeting;
nuncup	call, name; express;
nunti	announce/report/bring word/give warning; convey/deliver/relate message/greeting;
nut	waver, give way;
obambul	walk up to, so as to meet; traverse;
obarm	arm;
obar	plow up;
obduct	lead in rivalry;
obdur	be hard, persist, endure;
obequit	ride up to;
obfirm	secure; bolt, lock, fasten, bar; be determined/inflexible; persevere in;
obfusc	darken; obscure; E:vilify;
object	expose/throw (to); throw/put in the way; lay to one's charge, put before;
objurg	scold, chide, reproach;
oblaque	dig around tree-roots; E:surround, encircle;
oblatr	bark at (+DAT or +ACC);
oblect	delight, please, amuse;
oblig	bind, oblige;
oblim	cover/fill with mud; silt up; clog;
oblin	smear over;
obliter	cause to be forgotten/fall into disuse/to disappear; assign to oblivion;
oblitter	cause to be forgotten/fall into disuse/to disappear; assign to oblivion;
obmurmur	murmur in protest (at);
obnubil	obscure, render dark/obscure; darken/cloud/fog (the mind); render unconscious;
obnunti	announce adverse omens;
obrept	creep up on, approach stealthily;
obrog	abrogate; oppose passage of law; partly repeal law;
obsatur	sate, glut;
obscur	darken, obscure; conceal; make indistinct; cause to be forgotten;
obsecr	entreat/beseech/implore/pray; (w/deity as object); [fidem ~ => beg support];
obsecund	obey, show obedience; comply with, be compliant, humor; fall in with, follow;
obser	bolt, fasten, place a bar across; bar, prohibit access to; shot off, enclose;
observit	observe; watch carefully;
observ	watch, observe; heed;
obsetric	assist in childbirth, perform the office of a midwife, provide obstetric care;
obsign	sign, seal;
obstetric	assist in childbirth, perform the office of a midwife, provide obstetric care;
obstin	be determined on;
obst	oppose, hinder; (w/DAT);
obtemper	obey; comply with the demands of; be submissive to; (w/DAT);
obtenebr	darken, make dark; obscure, conceal (Saxo);
obtrect	detract from; disparage, belittle;
obtrunc	kill; cut down;
obtur	stop up;
obumbr	overshadow, darken; conceal; defend;
obvi	meet (with dat.);
occaec	blind; blot out the light of day, darken; obscure, bury, conceal; seal/stop up;
occent	sing a serenade to; sing a lampoon against;
occlamit	cry aloud; bawl out;
occ	harrow (ground);
occub	lie (against/on top of); lie dead;
occulc	trample down;
occult	hide; conceal;
occup	seize; gain; overtake; capture, occupy; attack;
occur	occur, come about; happen;
occurs	run repeatedly or in large numbers; mob; obstruct;
offens	knock/strike against, bump into;
offer	offer; present; cause; bestow; (medieval form of offerre);
offirm	secure; bolt, lock, fasten, bar; be determined/inflexible; persevere in;
offoc	choke, throttle;
offuc	choke, throttle;
olefact	smell, sniff, perceive, detect; smell/sniff at;
olfact	smell, sniff, perceive, detect; smell/sniff at;
oner	load, burden; oppress;
opac	shade, overshadow;
oppil	stop up, block;
opprobr	taunt, reproach;
oppugn	attack, assault, storm, besiege;
oprept	creep up on, approach stealthily;
opsecr	entreat/beseech/implore/pray; (w/deity as object); [fidem ~ => beg support];
opsecund	obey, show obedience; comply with, be compliant, humor; fall in with, follow;
opstetric	assist in childbirth, perform the office of a midwife, provide obstetric care;
optemper	obey; comply with the demands of; be submissive to; (w/DAT);
opt	choose, select; wish, wish for, desire;
orb	bereave (of parents, children, etc), deprive (of);
ordin	order/arrange, set in order; adjust, regulate; compose; ordain/appoint (Bee);
organiz	organize;
orn	equip; dress; decorate, honor; furnish, adorn, garnish, trim;
or	beg, ask for, pray; beseech, plead, entreat; worship, adore;
oscit	gape; yawn;
ostent	show, display; point out, declare; disclose, hold out (prospect);
ov	rejoice;
oxyd	oxidize;
pacific	make peace, conclude peace; grant peace; pacify, appease;
pac	pacify, subdue;
paedic	commit sodomy/pederasty with, practice unnatural vice upon;
paedic	perform anal intercourse; commit sodomy with;
palific	make evident;
palli	disguise; cloak; palliate;
palpit	throb, beat, pulsate;
pampin	trim (vines);
papp	eat;
paratragoed	talk theoretically;
parent	perform rites at tombs; make appeasement offering (to the dead);
pari	acquire (accounts); settle a debt; settle up;
parit	make ready;
